"data_time","device","Pa","Rc","Ta","Ua"
"2025-08-28 23:09:32","b101",1004.5,1.13,27.8,86.7
"2025-08-28 23:10:02","b101",1004.5,1.13,27.8,86.7
"2025-08-28 23:10:32","b101",1004.5,1.13,27.8,86.7
"2025-08-28 23:11:02","b101",1004.6,1.13,27.8,86.7
"2025-08-28 23:11:32","b101",1004.5,1.13,27.8,86.6
"2025-08-28 23:12:02","b101",1004.5,1.13,27.8,86.5
"2025-08-28 23:12:32","b101",1004.5,1.13,27.8,86.6
"2025-08-28 23:13:02","b101",1004.5,1.13,27.8,86.5
"2025-08-28 23:13:32","b101",1004.5,1.13,27.8,86.5
"2025-08-28 23:14:02","b101",1004.5,1.13,27.8,86.6
"2025-08-28 23:14:32","b101",1004.5,1.13,27.8,86.6
"2025-08-28 23:15:02","b101",1004.5,1.13,27.8,86.7
"2025-08-28 23:15:32","b101",1004.5,1.13,27.8,86.7
"2025-08-28 23:16:02","b101",1004.5,1.13,27.8,86.8
"2025-08-28 23:16:32","b101",1004.5,1.13,27.8,86.8
"2025-08-28 23:17:02","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:17:32","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:18:02","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:18:32","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:19:02","b101",1004.5,1.13,27.8,86.8
"2025-08-28 23:19:32","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:20:02","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:20:32","b101",1004.5,1.13,27.8,86.9
"2025-08-28 23:21:02","b101",1004.5,1.13,27.8,87.0
"2025-08-28 23:21:32","b101",1004.5,1.13,27.8,87.1
"2025-08-28 23:22:02","b101",1004.5,1.13,27.8,87.2
"2025-08-28 23:22:32","b101",1004.4,1.13,27.8,87.3
"2025-08-28 23:23:02","b101",1004.5,1.13,27.8,87.3
"2025-08-28 23:23:32","b101",1004.5,1.13,27.8,87.3
"2025-08-28 23:24:02","b101",1004.5,1.13,27.8,87.4
"2025-08-28 23:24:32","b101",1004.5,1.13,27.8,87.5
"2025-08-28 23:25:02","b101",1004.5,1.13,27.8,87.6
"2025-08-28 23:25:32","b101",1004.5,1.13,27.8,87.4
"2025-08-28 23:26:02","b101",1004.5,1.13,27.8,87.3
"2025-08-28 23:26:32","b101",1004.5,1.13,27.8,87.3
"2025-08-28 23:27:02","b101",1004.5,1.13,27.8,87.4
"2025-08-28 23:27:32","b101",1004.6,1.13,27.8,87.4
"2025-08-28 23:28:02","b101",1004.5,1.13,27.8,87.5
"2025-08-28 23:28:32","b101",1004.6,1.13,27.8,87.5
"2025-08-28 23:29:02","b101",1004.5,1.13,27.8,87.5
"2025-08-28 23:29:32","b101",1004.5,1.13,27.8,87.5
"2025-08-28 23:30:02","b101",1004.6,1.13,27.8,87.5
"2025-08-28 23:30:32","b101",1004.6,1.13,27.8,87.5
"2025-08-28 23:31:02","b101",1004.6,1.13,27.8,87.4
"2025-08-28 23:31:32","b101",1004.5,1.13,27.8,87.2
"2025-08-28 23:32:02","b101",1004.6,1.13,27.7,87.0
"2025-08-28 23:32:32","b101",1004.5,1.13,27.7,87.0
"2025-08-28 23:33:02","b101",1004.6,1.13,27.7,87.0
"2025-08-28 23:33:32","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:34:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:34:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:35:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:35:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:36:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:36:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:37:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:37:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:38:02","b101",1004.7,1.13,27.7,86.6
"2025-08-28 23:38:32","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:39:02","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:39:32","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:40:02","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:40:32","b101",1004.6,1.13,27.7,86.4
"2025-08-28 23:41:02","b101",1004.6,1.13,27.7,86.4
"2025-08-28 23:41:32","b101",1004.6,1.13,27.7,86.3
"2025-08-28 23:42:02","b101",1004.6,1.13,27.7,86.3
"2025-08-28 23:42:32","b101",1004.6,1.13,27.7,86.2
"2025-08-28 23:43:02","b101",1004.6,1.13,27.7,86.2
"2025-08-28 23:43:32","b101",1004.6,1.13,27.7,86.2
"2025-08-28 23:44:02","b101",1004.6,1.13,27.7,86.3
"2025-08-28 23:44:32","b101",1004.5,1.13,27.7,86.5
"2025-08-28 23:45:02","b101",1004.6,1.13,27.7,86.5
"2025-08-28 23:45:32","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:46:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:46:32","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:47:02","b101",1004.6,1.13,27.7,87.0
"2025-08-28 23:47:32","b101",1004.6,1.13,27.7,87.1
"2025-08-28 23:48:02","b101",1004.6,1.13,27.7,87.1
"2025-08-28 23:48:32","b101",1004.5,1.13,27.7,87.1
"2025-08-28 23:49:02","b101",1004.6,1.13,27.7,87.1
"2025-08-28 23:49:32","b101",1004.6,1.13,27.7,87.0
"2025-08-28 23:50:02","b101",1004.6,1.13,27.7,86.9
"2025-08-28 23:50:32","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:51:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:51:32","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:52:02","b101",1004.6,1.13,27.7,86.6
"2025-08-28 23:52:32","b101",1004.6,1.13,27.6,86.6
"2025-08-28 23:53:02","b101",1004.5,1.13,27.6,86.6
"2025-08-28 23:53:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:54:02","b101",1004.6,1.13,27.6,86.7
"2025-08-28 23:54:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:55:02","b101",1004.6,1.13,27.6,86.7
"2025-08-28 23:55:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:56:02","b101",1004.6,1.13,27.6,86.7
"2025-08-28 23:56:32","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:57:02","b101",1004.6,1.13,27.6,86.7
"2025-08-28 23:57:32","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:58:02","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:58:32","b101",1004.6,1.13,27.7,86.8
"2025-08-28 23:59:02","b101",1004.6,1.13,27.7,86.7
"2025-08-28 23:59:32","b101",1004.6,1.13,27.6,86.7
"2025-08-29 00:00:32","b101",1004.6,0.0,27.6,86.7
"2025-08-29 00:01:02","b101",1004.6,0.0,27.6,86.7
"2025-08-29 00:01:32","b101",1004.6,0.0,27.6,86.7
"2025-08-29 00:02:02","b101",1004.5,0.0,27.6,86.7
"2025-08-29 00:02:32","b101",1004.6,0.0,27.6,86.8
"2025-08-29 00:03:02","b101",1004.6,0.0,27.7,86.8
"2025-08-29 00:03:32","b101",1004.6,0.0,27.6,86.8
"2025-08-29 00:04:02","b101",1004.5,0.0,27.6,86.8
"2025-08-29 00:04:32","b101",1004.5,0.0,27.6,86.9
"2025-08-29 00:05:02","b101",1004.6,0.0,27.6,86.9
"2025-08-29 00:05:32","b101",1004.5,0.0,27.6,86.9
"2025-08-29 00:06:02","b101",1004.5,0.0,27.6,86.9
"2025-08-29 00:06:32","b101",1004.5,0.0,27.6,86.9
"2025-08-29 00:07:02","b101",1004.5,0.0,27.6,86.9
"2025-08-29 00:07:32","b101",1004.5,0.0,27.6,86.8
"2025-08-29 00:08:02","b101",1004.5,0.0,27.6,86.6
"2025-08-29 00:08:32","b101",1004.5,0.0,27.6,86.3
"2025-08-29 00:09:02","b101",1004.5,0.0,27.6,86.3
"2025-08-29 00:09:32","b101",1004.5,0.0,27.6,86.3
"2025-08-29 00:10:02","b101",1004.5,0.0,27.6,86.3
"2025-08-29 00:10:32","b101",1004.5,0.0,27.6,86.2
"2025-08-29 00:11:02","b101",1004.5,0.0,27.6,86.3
"2025-08-29 00:11:32","b101",1004.4,0.0,27.6,86.4
"2025-08-29 00:12:02","b101",1004.5,0.0,27.6,86.5
"2025-08-29 00:12:32","b101",1004.5,0.0,27.6,86.6
"2025-08-29 00:13:02","b101",1004.4,0.0,27.6,86.7
"2025-08-29 00:13:32","b101",1004.4,0.0,27.6,86.7
"2025-08-29 00:14:02","b101",1004.4,0.0,27.6,86.7
"2025-08-29 00:14:32","b101",1004.4,0.0,27.6,86.8
"2025-08-29 00:15:02","b101",1004.4,0.0,27.6,86.8
"2025-08-29 00:15:32","b101",1004.4,0.0,27.5,86.9
"2025-08-29 00:16:02","b101",1004.4,0.0,27.5,87.0
"2025-08-29 00:16:32","b101",1004.4,0.0,27.5,87.0
"2025-08-29 00:17:02","b101",1004.4,0.0,27.5,87.0
"2025-08-29 00:17:32","b101",1004.4,0.0,27.5,86.7
"2025-08-29 00:18:02","b101",1004.3,0.0,27.5,86.5
"2025-08-29 00:18:32","b101",1004.3,0.0,27.5,86.4
"2025-08-29 00:19:02","b101",1004.3,0.0,27.4,86.3
"2025-08-29 00:19:32","b101",1004.4,0.0,27.4,86.2
"2025-08-29 00:20:02","b101",1004.4,0.0,27.4,86.1
"2025-08-29 00:20:32","b101",1004.4,0.0,27.4,86.0
"2025-08-29 00:21:02","b101",1004.4,0.0,27.4,85.9
"2025-08-29 00:21:32","b101",1004.4,0.0,27.4,85.9
"2025-08-29 00:22:02","b101",1004.3,0.0,27.4,85.8
"2025-08-29 00:22:32","b101",1004.4,0.0,27.4,85.7
"2025-08-29 00:23:02","b101",1004.4,0.0,27.4,85.6
"2025-08-29 00:23:32","b101",1004.3,0.0,27.4,85.5
"2025-08-29 00:24:02","b101",1004.4,0.0,27.4,85.4
"2025-08-29 00:24:32","b101",1004.4,0.0,27.4,85.4
"2025-08-29 00:25:02","b101",1004.4,0.0,27.4,85.3
"2025-08-29 00:25:32","b101",1004.3,0.0,27.4,85.2
"2025-08-29 00:26:02","b101",1004.4,0.0,27.4,85.1
"2025-08-29 00:26:32","b101",1004.4,0.0,27.4,84.9
"2025-08-29 00:27:02","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:27:32","b101",1004.3,0.0,27.4,84.7
"2025-08-29 00:28:02","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:28:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:29:02","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:29:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:30:02","b101",1004.3,0.0,27.4,84.5
"2025-08-29 00:30:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:31:02","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:31:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:32:02","b101",1004.3,0.0,27.4,84.7
"2025-08-29 00:32:32","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:33:02","b101",1004.3,0.0,27.4,84.9
"2025-08-29 00:33:32","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:34:02","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:34:32","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:35:02","b101",1004.3,0.0,27.4,84.8
"2025-08-29 00:35:32","b101",1004.3,0.0,27.4,84.7
"2025-08-29 00:36:02","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:36:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:37:02","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:37:32","b101",1004.3,0.0,27.4,84.6
"2025-08-29 00:38:02","b101",1004.3,0.0,27.4,84.5
"2025-08-29 00:38:32","b101",1004.3,0.0,27.4,84.5
"2025-08-29 00:39:02","b101",1004.3,0.0,27.4,84.5
"2025-08-29 00:39:32","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:40:02","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:40:32","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:41:02","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:41:32","b101",1004.3,0.0,27.3,84.4
"2025-08-29 00:42:02","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:42:32","b101",1004.3,0.0,27.4,84.4
"2025-08-29 00:43:02","b101",1004.3,0.0,27.4,84.5
"2025-08-29 00:43:32","b101",1004.3,0.0,27.3,84.5
"2025-08-29 00:44:02","b101",1004.2,0.0,27.3,84.6
"2025-08-29 00:44:32","b101",1004.3,0.0,27.3,84.6
"2025-08-29 00:45:02","b101",1004.3,0.0,27.4,84.7
"2025-08-29 00:45:32","b101",1004.3,0.0,27.3,84.7
"2025-08-29 00:46:02","b101",1004.3,0.0,27.3,84.7
"2025-08-29 00:46:32","b101",1004.2,0.0,27.3,84.8
"2025-08-29 00:47:02","b101",1004.2,0.0,27.3,84.8
"2025-08-29 00:47:32","b101",1004.2,0.0,27.4,84.9
"2025-08-29 00:48:02","b101",1004.2,0.0,27.3,84.9
"2025-08-29 00:48:32","b101",1004.2,0.0,27.3,85.0
"2025-08-29 00:49:02","b101",1004.2,0.0,27.3,85.0
"2025-08-29 00:49:32","b101",1004.2,0.0,27.3,85.1
"2025-08-29 00:50:02","b101",1004.2,0.0,27.3,85.2
"2025-08-29 00:50:32","b101",1004.1,0.0,27.3,85.3
"2025-08-29 00:51:02","b101",1004.2,0.0,27.3,85.4
"2025-08-29 00:51:32","b101",1004.2,0.0,27.4,85.6
"2025-08-29 00:52:02","b101",1004.2,0.0,27.3,85.8
"2025-08-29 00:52:32","b101",1004.2,0.0,27.3,85.9
"2025-08-29 00:53:02","b101",1004.2,0.0,27.3,86.0
"2025-08-29 00:53:32","b101",1004.2,0.0,27.3,86.2
"2025-08-29 00:54:02","b101",1004.1,0.0,27.3,86.3
"2025-08-29 00:54:32","b101",1004.2,0.01,27.3,86.5
"2025-08-29 00:55:02","b101",1004.1,0.01,27.3,86.6
"2025-08-29 00:55:32","b101",1004.1,0.01,27.3,86.8
"2025-08-29 00:56:02","b101",1004.1,0.01,27.4,86.9
"2025-08-29 00:56:32","b101",1004.1,0.01,27.3,87.0
"2025-08-29 00:57:02","b101",1004.1,0.01,27.3,87.1
"2025-08-29 00:57:32","b101",1004.1,0.02,27.3,87.2
"2025-08-29 00:58:02","b101",1004.2,0.02,27.3,87.4
"2025-08-29 00:58:32","b101",1004.1,0.02,27.4,87.5
"2025-08-29 00:59:02","b101",1004.1,0.02,27.3,87.6
"2025-08-29 00:59:32","b101",1004.1,0.03,27.4,87.9
"2025-08-29 01:00:02","b101",1004.1,0.03,27.4,88.1
"2025-08-29 01:00:32","b101",1004.1,0.03,27.4,88.2
"2025-08-29 01:01:02","b101",1004.1,0.03,27.4,88.4
"2025-08-29 01:01:32","b101",1004.1,0.04,27.4,88.4
"2025-08-29 01:02:02","b101",1004.1,0.04,27.4,88.5
"2025-08-29 01:02:32","b101",1004.1,0.04,27.4,88.4
"2025-08-29 01:03:02","b101",1004.1,0.04,27.3,88.4
"2025-08-29 01:03:32","b101",1004.1,0.05,27.3,88.3
"2025-08-29 01:04:02","b101",1004.1,0.05,27.3,88.2
"2025-08-29 01:04:32","b101",1004.1,0.05,27.3,88.1
"2025-08-29 01:05:02","b101",1004.1,0.05,27.3,87.9
"2025-08-29 01:05:32","b101",1004.1,0.05,27.3,87.7
"2025-08-29 01:06:02","b101",1004.1,0.05,27.3,87.4
"2025-08-29 01:06:32","b101",1004.1,0.06,27.3,87.2
"2025-08-29 01:07:02","b101",1004.1,0.06,27.3,87.0
"2025-08-29 01:07:32","b101",1004.1,0.06,27.3,87.1
"2025-08-29 01:08:02","b101",1004.2,0.06,27.3,87.3
"2025-08-29 01:08:32","b101",1004.1,0.07,27.3,87.4
"2025-08-29 01:09:02","b101",1004.2,0.07,27.3,87.5
"2025-08-29 01:09:32","b101",1004.2,0.07,27.3,87.6
"2025-08-29 01:10:02","b101",1004.2,0.07,27.3,87.6
"2025-08-29 01:10:32","b101",1004.2,0.08,27.3,87.7
"2025-08-29 01:11:02","b101",1004.2,0.08,27.3,87.7
"2025-08-29 01:11:32","b101",1004.2,0.08,27.3,87.7
"2025-08-29 01:12:02","b101",1004.2,0.08,27.3,87.8
"2025-08-29 01:12:32","b101",1004.2,0.08,27.3,87.8
"2025-08-29 01:13:02","b101",1004.2,0.08,27.3,87.9
"2025-08-29 01:13:32","b101",1004.3,0.09,27.3,87.9
"2025-08-29 01:14:02","b101",1004.3,0.09,27.4,88.0
"2025-08-29 01:14:32","b101",1004.3,0.09,27.3,88.0
"2025-08-29 01:15:02","b101",1004.3,0.09,27.4,88.1
"2025-08-29 01:15:32","b101",1004.3,0.09,27.4,88.2
"2025-08-29 01:16:02","b101",1004.3,0.09,27.4,88.3
"2025-08-29 01:16:32","b101",1004.3,0.1,27.4,88.4
"2025-08-29 01:17:02","b101",1004.3,0.1,27.4,88.5
"2025-08-29 01:17:32","b101",1004.3,0.1,27.4,88.7
"2025-08-29 01:18:02","b101",1004.3,0.1,27.4,88.7
"2025-08-29 01:18:32","b101",1004.2,0.1,27.4,88.7
"2025-08-29 01:19:02","b101",1004.3,0.1,27.4,88.8
"2025-08-29 01:19:32","b101",1004.3,0.11,27.5,88.8
"2025-08-29 01:20:02","b101",1004.2,0.11,27.4,88.8
"2025-08-29 01:20:32","b101",1004.3,0.11,27.4,88.8
"2025-08-29 01:21:02","b101",1004.3,0.11,27.4,88.8
"2025-08-29 01:21:32","b101",1004.3,0.11,27.4,88.7
"2025-08-29 01:22:02","b101",1004.3,0.11,27.4,88.5
"2025-08-29 01:22:32","b101",1004.3,0.12,27.4,88.5
"2025-08-29 01:23:02","b101",1004.3,0.12,27.4,88.4
"2025-08-29 01:23:32","b101",1004.2,0.12,27.4,88.3
"2025-08-29 01:24:02","b101",1004.3,0.12,27.4,88.3
"2025-08-29 01:24:32","b101",1004.3,0.12,27.4,88.3
"2025-08-29 01:25:02","b101",1004.3,0.12,27.4,88.2
"2025-08-29 01:25:32","b101",1004.3,0.13,27.4,88.1
"2025-08-29 01:26:02","b101",1004.3,0.13,27.4,88.1
"2025-08-29 01:26:32","b101",1004.3,0.13,27.4,88.0
"2025-08-29 01:27:02","b101",1004.2,0.13,27.4,87.9
"2025-08-29 01:27:32","b101",1004.3,0.14,27.4,87.9
"2025-08-29 01:28:02","b101",1004.3,0.14,27.4,87.7
"2025-08-29 01:28:32","b101",1004.3,0.14,27.4,87.7
"2025-08-29 01:29:02","b101",1004.3,0.14,27.4,87.7
"2025-08-29 01:29:32","b101",1004.3,0.14,27.4,87.7
"2025-08-29 01:30:02","b101",1004.3,0.14,27.4,87.8
"2025-08-29 01:30:32","b101",1004.3,0.15,27.4,87.7
"2025-08-29 01:31:02","b101",1004.3,0.15,27.4,87.7
"2025-08-29 01:31:32","b101",1004.3,0.15,27.5,87.7
"2025-08-29 01:32:02","b101",1004.2,0.15,27.5,87.7
"2025-08-29 01:32:32","b101",1004.2,0.16,27.5,87.7
"2025-08-29 01:33:02","b101",1004.2,0.16,27.4,87.6
"2025-08-29 01:33:32","b101",1004.3,0.16,27.5,87.5
"2025-08-29 01:34:02","b101",1004.3,0.16,27.5,87.4
"2025-08-29 01:34:32","b101",1004.3,0.16,27.5,87.3
"2025-08-29 01:35:02","b101",1004.3,0.16,27.5,87.3
"2025-08-29 01:35:32","b101",1004.3,0.17,27.5,87.2
"2025-08-29 01:36:02","b101",1004.3,0.17,27.5,87.1
"2025-08-29 01:36:32","b101",1004.3,0.17,27.5,87.0
"2025-08-29 01:37:02","b101",1004.3,0.17,27.5,86.9
"2025-08-29 01:37:32","b101",1004.3,0.18,27.5,86.8
"2025-08-29 01:38:02","b101",1004.3,0.18,27.5,86.7
"2025-08-29 01:38:32","b101",1004.3,0.18,27.5,86.7
"2025-08-29 01:39:02","b101",1004.4,0.18,27.5,86.6
"2025-08-29 01:39:32","b101",1004.4,0.18,27.5,86.7
"2025-08-29 01:40:02","b101",1004.4,0.18,27.5,86.7
"2025-08-29 01:40:32","b101",1004.4,0.19,27.5,86.8
"2025-08-29 01:41:02","b101",1004.3,0.19,27.5,86.8
"2025-08-29 01:41:32","b101",1004.4,0.19,27.6,86.9
"2025-08-29 01:42:02","b101",1004.4,0.19,27.5,87.0
"2025-08-29 01:42:32","b101",1004.4,0.2,27.6,87.0
"2025-08-29 01:43:02","b101",1004.4,0.2,27.6,86.8
"2025-08-29 01:43:32","b101",1004.4,0.2,27.6,86.3
"2025-08-29 01:44:02","b101",1004.4,0.2,27.5,85.9
"2025-08-29 01:44:32","b101",1004.4,0.21,27.5,85.8
"2025-08-29 01:45:02","b101",1004.5,0.21,27.6,85.8
"2025-08-29 01:45:32","b101",1004.5,0.21,27.6,85.6
"2025-08-29 01:46:02","b101",1004.5,0.21,27.6,85.2
"2025-08-29 01:46:32","b101",1004.5,0.22,27.6,84.9
"2025-08-29 01:47:02","b101",1004.5,0.22,27.6,84.7
"2025-08-29 01:47:32","b101",1004.5,0.22,27.6,84.9
"2025-08-29 01:48:02","b101",1004.6,0.22,27.6,85.0
"2025-08-29 01:48:32","b101",1004.6,0.23,27.6,85.4
"2025-08-29 01:49:02","b101",1004.7,0.23,27.7,85.6
"2025-08-29 01:49:32","b101",1004.6,0.23,27.7,85.5
"2025-08-29 01:50:02","b101",1004.6,0.23,27.7,85.0
"2025-08-29 01:50:32","b101",1004.6,0.23,27.7,84.7
"2025-08-29 01:51:02","b101",1004.7,0.23,27.7,84.5
"2025-08-29 01:51:32","b101",1004.7,0.24,27.7,84.6
"2025-08-29 01:52:02","b101",1004.7,0.24,27.7,84.5
"2025-08-29 01:52:32","b101",1004.7,0.24,27.7,84.6
"2025-08-29 01:53:02","b101",1004.7,0.24,27.7,84.7
"2025-08-29 01:53:32","b101",1004.7,0.24,27.8,84.8
"2025-08-29 01:54:02","b101",1004.7,0.24,27.8,84.9
"2025-08-29 01:54:32","b101",1004.7,0.25,27.8,84.3
"2025-08-29 01:55:02","b101",1004.7,0.25,27.7,83.5
"2025-08-29 01:55:32","b101",1004.7,0.25,27.7,83.0
"2025-08-29 01:56:02","b101",1004.7,0.25,27.7,83.0
"2025-08-29 01:56:32","b101",1004.8,0.25,27.7,82.7
"2025-08-29 01:57:02","b101",1004.7,0.25,27.7,82.5
"2025-08-29 01:57:32","b101",1004.7,0.26,27.8,82.8
"2025-08-29 01:58:02","b101",1004.7,0.26,27.7,83.0
"2025-08-29 01:58:32","b101",1004.7,0.26,27.8,83.2
"2025-08-29 01:59:02","b101",1004.8,0.26,27.8,83.2
"2025-08-29 01:59:32","b101",1004.7,0.26,27.8,82.8
"2025-08-29 02:00:02","b101",1004.7,0.26,27.8,82.8
"2025-08-29 02:00:32","b101",1004.7,0.27,27.8,82.8
"2025-08-29 02:01:02","b101",1004.8,0.27,27.8,83.1
"2025-08-29 02:01:32","b101",1004.8,0.27,27.8,83.2
"2025-08-29 02:02:02","b101",1004.8,0.27,27.8,83.3
"2025-08-29 02:02:32","b101",1004.9,0.27,27.8,83.4
"2025-08-29 02:03:02","b101",1004.8,0.27,27.8,83.3
"2025-08-29 02:03:32","b101",1004.9,0.28,27.7,82.9
"2025-08-29 02:04:02","b101",1004.8,0.28,27.7,82.9
"2025-08-29 02:04:32","b101",1004.8,0.28,27.7,83.1
"2025-08-29 02:05:02","b101",1004.8,0.28,27.7,83.1
"2025-08-29 02:05:32","b101",1004.9,0.29,27.7,82.7
"2025-08-29 02:06:02","b101",1004.8,0.29,27.7,82.8
"2025-08-29 02:06:32","b101",1004.8,0.29,27.7,83.0
"2025-08-29 02:07:02","b101",1004.8,0.29,27.7,82.6
"2025-08-29 02:07:32","b101",1004.8,0.29,27.6,82.9
"2025-08-29 02:08:02","b101",1004.8,0.29,27.6,82.8
"2025-08-29 02:08:32","b101",1004.8,0.3,27.6,82.6
"2025-08-29 02:09:02","b101",1004.8,0.3,27.6,83.0
"2025-08-29 02:09:32","b101",1004.8,0.3,27.6,83.1
"2025-08-29 02:10:02","b101",1004.8,0.3,27.6,83.0
"2025-08-29 02:10:32","b101",1004.8,0.31,27.6,83.0
"2025-08-29 02:11:02","b101",1004.8,0.31,27.6,83.1
"2025-08-29 02:11:32","b101",1004.8,0.31,27.6,83.3
"2025-08-29 02:12:02","b101",1004.8,0.31,27.6,83.4
"2025-08-29 02:12:32","b101",1004.8,0.31,27.7,83.5
"2025-08-29 02:13:02","b101",1004.8,0.31,27.7,83.4
"2025-08-29 02:13:32","b101",1004.9,0.32,27.6,83.4
"2025-08-29 02:14:02","b101",1004.8,0.32,27.6,83.2
"2025-08-29 02:14:32","b101",1004.8,0.32,27.7,83.1
"2025-08-29 02:15:02","b101",1004.8,0.32,27.6,82.7
"2025-08-29 02:15:32","b101",1004.8,0.32,27.6,82.7
"2025-08-29 02:16:02","b101",1004.9,0.32,27.6,83.0
"2025-08-29 02:16:32","b101",1004.8,0.33,27.6,83.1
"2025-08-29 02:17:02","b101",1004.9,0.33,27.6,83.2
"2025-08-29 02:17:32","b101",1004.8,0.33,27.6,83.0
"2025-08-29 02:18:02","b101",1004.8,0.33,27.6,83.0
"2025-08-29 02:18:32","b101",1004.9,0.34,27.6,83.1
"2025-08-29 02:19:02","b101",1004.9,0.34,27.7,83.2
"2025-08-29 02:19:32","b101",1004.9,0.34,27.6,83.4
"2025-08-29 02:20:02","b101",1004.9,0.34,27.7,83.3
"2025-08-29 02:20:32","b101",1004.9,0.34,27.6,83.0
"2025-08-29 02:21:02","b101",1004.8,0.34,27.6,83.1
"2025-08-29 02:21:32","b101",1004.9,0.35,27.6,83.0
"2025-08-29 02:22:02","b101",1004.9,0.35,27.6,82.8
"2025-08-29 02:22:32","b101",1004.8,0.35,27.6,83.0
"2025-08-29 02:23:02","b101",1004.9,0.35,27.6,83.2
"2025-08-29 02:23:32","b101",1004.9,0.36,27.6,83.0
"2025-08-29 02:24:02","b101",1004.8,0.36,27.6,83.2
"2025-08-29 02:24:32","b101",1004.8,0.36,27.6,83.1
"2025-08-29 02:25:02","b101",1004.8,0.36,27.6,83.0
"2025-08-29 02:25:32","b101",1004.9,0.36,27.6,83.1
"2025-08-29 02:26:02","b101",1004.8,0.36,27.6,83.0
"2025-08-29 02:26:32","b101",1004.9,0.37,27.6,83.0
"2025-08-29 02:27:02","b101",1004.8,0.37,27.6,83.0
"2025-08-29 02:27:32","b101",1004.9,0.37,27.6,83.1
"2025-08-29 02:28:02","b101",1004.8,0.37,27.6,83.3
"2025-08-29 02:28:32","b101",1004.9,0.38,27.6,83.5
"2025-08-29 02:29:02","b101",1004.8,0.38,27.6,83.5
"2025-08-29 02:29:32","b101",1004.9,0.38,27.6,83.5
"2025-08-29 02:30:02","b101",1004.9,0.38,27.6,83.6
"2025-08-29 02:30:32","b101",1004.9,0.38,27.6,83.5
"2025-08-29 02:31:02","b101",1004.8,0.38,27.6,83.5
"2025-08-29 02:31:32","b101",1004.8,0.39,27.6,83.6
"2025-08-29 02:32:02","b101",1004.8,0.39,27.6,83.8
"2025-08-29 02:32:32","b101",1004.8,0.39,27.5,83.8
"2025-08-29 02:33:02","b101",1004.8,0.39,27.5,83.9
"2025-08-29 02:33:32","b101",1004.8,0.4,27.5,84.0
"2025-08-29 02:34:02","b101",1004.8,0.4,27.5,84.0
"2025-08-29 02:34:32","b101",1004.8,0.4,27.5,84.1
"2025-08-29 02:35:02","b101",1004.9,0.4,27.5,84.2
