sid,lon,lat,datetime,wind_speed,wind_direction,temperature,humidity,pressure,rain1h
53777,112.15,37.517,2025-12-17 19:00:00+00:00,0.5,125.0,-5.5,91.0,932.0,0.0
53777,112.15,37.517,2025-12-17 18:00:00+00:00,0.8,218.0,-5.2,89.0,932.0,0.0
53777,112.15,37.517,2025-12-17 17:00:00+00:00,0.4,275.0,-4.7,87.0,933.0,0.0
53777,112.15,37.517,2025-12-17 16:00:00+00:00,1.2,139.0,-4.4,88.0,933.0,0.0
53777,112.15,37.517,2025-12-17 15:00:00+00:00,1.5,281.0,-4.0,84.0,934.0,0.0
53777,112.15,37.517,2025-12-17 14:00:00+00:00,1.0,269.0,-2.7,78.0,935.0,0.0
53777,112.15,37.517,2025-12-17 13:00:00+00:00,1.2,298.0,-3.0,79.0,935.0,0.0
53777,112.15,37.517,2025-12-17 12:00:00+00:00,0.8,255.0,-2.0,78.0,936.0,0.0
53777,112.15,37.517,2025-12-17 11:00:00+00:00,1.3,286.0,-0.5,70.0,936.0,0.0
53777,112.15,37.517,2025-12-17 10:00:00+00:00,1.9,317.0,1.5,61.0,936.0,0.0
52985,103.333,35.417,2025-12-18 09:00:00+00:00,2.2,148.0,11.8,15.0,777.0,0.0
52985,103.333,35.417,2025-12-18 08:00:00+00:00,2.1,125.0,11.1,19.0,778.0,0.0
52985,103.333,35.417,2025-12-18 07:00:00+00:00,1.4,300.0,10.2,19.0,778.0,0.0
52985,103.333,35.417,2025-12-18 06:00:00+00:00,2.2,49.0,9.1,20.0,778.0,0.0
52985,103.333,35.417,2025-12-18 05:00:00+00:00,1.6,290.0,6.1,27.0,779.0,0.0
52985,103.333,35.417,2025-12-18 04:00:00+00:00,1.7,334.0,4.8,25.0,780.0,0.0
52985,103.333,35.417,2025-12-18 03:00:00+00:00,1.0,322.0,1.6,42.0,782.0,0.0
52985,103.333,35.417,2025-12-18 02:00:00+00:00,0.1,9999.0,-2.6,63.0,782.0,0.0
52985,103.333,35.417,2025-12-18 01:00:00+00:00,0.0,9999.0,-8.8,86.0,782.0,0.0
52985,103.333,35.417,2025-12-18 00:00:00+00:00,0.6,116.0,-10.0,84.0,782.0,0.0
52985,103.333,35.417,2025-12-17 23:00:00+00:00,0.0,9999.0,-10.0,83.0,782.0,0.0
52985,103.333,35.417,2025-12-17 22:00:00+00:00,0.9,265.0,-9.6,84.0,782.0,0.0
52985,103.333,35.417,2025-12-17 21:00:00+00:00,0.1,9999.0,-9.5,84.0,782.0,0.0
52985,103.333,35.417,2025-12-17 20:00:00+00:00,0.0,9999.0,-9.0,84.0,782.0,0.0
52985,103.333,35.417,2025-12-17 19:00:00+00:00,0.8,301.0,-8.4,82.0,783.0,0.0
52985,103.333,35.417,2025-12-17 18:00:00+00:00,1.0,132.0,-8.2,82.0,783.0,0.0
52985,103.333,35.417,2025-12-17 17:00:00+00:00,0.5,272.0,-7.7,83.0,784.0,0.0
52985,103.333,35.417,2025-12-17 16:00:00+00:00,0.0,9999.0,-7.4,79.0,784.0,0.0
52985,103.333,35.417,2025-12-17 15:00:00+00:00,0.4,162.0,-6.3,77.0,785.0,0.0
52985,103.333,35.417,2025-12-17 14:00:00+00:00,0.0,9999.0,-5.6,74.0,785.0,0.0
52985,103.333,35.417,2025-12-17 13:00:00+00:00,0.8,97.0,-4.1,69.0,786.0,0.0
52985,103.333,35.417,2025-12-17 12:00:00+00:00,0.0,9999.0,-3.1,64.0,786.0,0.0
52985,103.333,35.417,2025-12-17 11:00:00+00:00,0.0,9999.0,-0.8,52.0,785.0,0.0
52985,103.333,35.417,2025-12-17 10:00:00+00:00,0.7,299.0,3.8,37.0,785.0,0.0
53778,112.217,37.167,2025-12-18 09:00:00+00:00,1.1,79.0,7.1,42.0,922.0,0.0
53778,112.217,37.167,2025-12-18 08:00:00+00:00,1.7,73.0,8.4,37.0,922.0,0.0
53778,112.217,37.167,2025-12-18 07:00:00+00:00,1.1,174.0,8.5,36.0,923.0,0.0
53778,112.217,37.167,2025-12-18 06:00:00+00:00,0.9,177.0,8.1,39.0,924.0,0.0
53778,112.217,37.167,2025-12-18 05:00:00+00:00,1.4,42.0,6.4,40.0,924.0,0.0
53778,112.217,37.167,2025-12-18 04:00:00+00:00,1.5,132.0,4.6,49.0,926.0,0.0
53778,112.217,37.167,2025-12-18 03:00:00+00:00,3.8,323.0,1.7,61.0,928.0,0.0
53778,112.217,37.167,2025-12-18 02:00:00+00:00,1.1,110.0,1.2,62.0,928.0,0.0
53778,112.217,37.167,2025-12-18 01:00:00+00:00,1.5,318.0,-2.7,78.0,929.0,0.0
53778,112.217,37.167,2025-12-18 00:00:00+00:00,1.2,172.0,-3.8,78.0,929.0,0.0
53778,112.217,37.167,2025-12-17 23:00:00+00:00,1.3,259.0,-5.3,82.0,929.0,0.0
53778,112.217,37.167,2025-12-17 22:00:00+00:00,0.7,158.0,-4.4,78.0,929.0,0.0
53778,112.217,37.167,2025-12-17 21:00:00+00:00,0.1,9999.0,-4.6,79.0,929.0,0.0
53778,112.217,37.167,2025-12-17 20:00:00+00:00,0.1,9999.0,-4.6,75.0,930.0,0.0
53778,112.217,37.167,2025-12-17 19:00:00+00:00,1.6,113.0,-4.6,77.0,931.0,0.0
53778,112.217,37.167,2025-12-17 18:00:00+00:00,0.9,115.0,-4.1,79.0,931.0,0.0
53778,112.217,37.167,2025-12-17 17:00:00+00:00,0.9,169.0,-3.7,76.0,932.0,0.0
53778,112.217,37.167,2025-12-17 16:00:00+00:00,1.7,163.0,-3.1,74.0,932.0,0.0
53778,112.217,37.167,2025-12-17 15:00:00+00:00,0.9,113.0,-2.1,72.0,933.0,0.0
53778,112.217,37.167,2025-12-17 14:00:00+00:00,1.3,149.0,-1.1,68.0,934.0,0.0
53778,112.217,37.167,2025-12-17 13:00:00+00:00,0.0,9999.0,-0.9,67.0,934.0,0.0
53778,112.217,37.167,2025-12-17 12:00:00+00:00,2.3,124.0,0.5,63.0,935.0,0.0
53778,112.217,37.167,2025-12-17 11:00:00+00:00,1.0,169.0,0.7,66.0,935.0,0.0
53778,112.217,37.167,2025-12-17 10:00:00+00:00,0.0,9999.0,3.7,54.0,935.0,0.0
57954,110.15,25.233,2025-12-18 09:00:00+00:00,1.9,276.0,18.9,52.0,991.0,0.0
57954,110.15,25.233,2025-12-18 08:00:00+00:00,0.7,183.0,19.9,46.0,991.0,0.0
57954,110.15,25.233,2025-12-18 07:00:00+00:00,2.1,127.0,20.6,42.0,992.0,0.0
57954,110.15,25.233,2025-12-18 06:00:00+00:00,1.6,318.0,20.6,41.0,993.0,0.0
57954,110.15,25.233,2025-12-18 05:00:00+00:00,2.5,68.0,19.1,43.0,994.0,0.0
57954,110.15,25.233,2025-12-18 04:00:00+00:00,1.9,34.0,17.8,44.0,996.0,0.0
57954,110.15,25.233,2025-12-18 03:00:00+00:00,2.5,158.0,16.4,54.0,997.0,0.0
57954,110.15,25.233,2025-12-18 02:00:00+00:00,1.7,177.0,13.9,71.0,998.0,0.0
57954,110.15,25.233,2025-12-18 01:00:00+00:00,0.8,101.0,12.0,84.0,997.0,0.0
57954,110.15,25.233,2025-12-18 00:00:00+00:00,0.0,9999.0,10.0,93.0,997.0,0.0
57954,110.15,25.233,2025-12-17 23:00:00+00:00,0.0,9999.0,10.4,89.0,997.0,0.0
57954,110.15,25.233,2025-12-17 22:00:00+00:00,0.8,11.0,10.3,91.0,997.0,0.0
57954,110.15,25.233,2025-12-17 21:00:00+00:00,0.0,9999.0,11.8,84.0,997.0,0.0
57954,110.15,25.233,2025-12-17 20:00:00+00:00,2.0,357.0,12.7,78.0,997.0,0.0
57954,110.15,25.233,2025-12-17 19:00:00+00:00,1.8,338.0,12.3,77.0,997.0,0.0
57954,110.15,25.233,2025-12-17 18:00:00+00:00,2.5,6.0,12.7,73.0,997.0,0.0
57954,110.15,25.233,2025-12-17 17:00:00+00:00,5.3,53.0,13.6,68.0,997.0,0.0
57954,110.15,25.233,2025-12-17 16:00:00+00:00,3.7,17.0,14.3,64.0,998.0,0.0
57954,110.15,25.233,2025-12-17 15:00:00+00:00,4.2,23.0,14.9,60.0,999.0,0.0
57954,110.15,25.233,2025-12-17 14:00:00+00:00,4.1,42.0,14.7,62.0,999.0,0.0
57954,110.15,25.233,2025-12-17 13:00:00+00:00,4.1,8.0,14.9,62.0,998.0,0.0
57954,110.15,25.233,2025-12-17 12:00:00+00:00,5.1,34.0,15.4,60.0,998.0,0.0
57954,110.15,25.233,2025-12-17 11:00:00+00:00,7.0,39.0,15.8,59.0,998.0,0.0
57954,110.15,25.233,2025-12-17 10:00:00+00:00,9.9,34.0,16.5,56.0,997.0,0.0
53780,113.15,37.9,2025-12-18 09:00:00+00:00,1.0,290.0,5.5,44.0,889.0,0.0
53780,113.15,37.9,2025-12-18 08:00:00+00:00,2.8,269.0,7.4,39.0,889.0,0.0
53780,113.15,37.9,2025-12-18 07:00:00+00:00,4.2,243.0,7.4,37.0,889.0,0.0
53780,113.15,37.9,2025-12-18 06:00:00+00:00,4.6,263.0,6.9,36.0,890.0,0.0
53780,113.15,37.9,2025-12-18 05:00:00+00:00,3.9,246.0,6.2,38.0,891.0,0.0
53780,113.15,37.9,2025-12-18 04:00:00+00:00,3.3,268.0,4.5,45.0,892.0,0.0
53780,113.15,37.9,2025-12-18 03:00:00+00:00,0.8,305.0,0.4,57.0,894.0,0.0
53780,113.15,37.9,2025-12-18 02:00:00+00:00,0.6,239.0,-4.7,79.0,894.0,0.0
53780,113.15,37.9,2025-12-18 01:00:00+00:00,0.7,299.0,-7.9,87.0,895.0,0.0
53780,113.15,37.9,2025-12-18 00:00:00+00:00,0.3,254.0,-10.8,90.0,894.0,0.0
53780,113.15,37.9,2025-12-17 23:00:00+00:00,0.8,327.0,-11.0,91.0,895.0,0.0
53780,113.15,37.9,2025-12-17 22:00:00+00:00,0.6,352.0,-11.1,91.0,895.0,0.0
53780,113.15,37.9,2025-12-17 21:00:00+00:00,0.7,308.0,-10.9,90.0,895.0,0.0
53780,113.15,37.9,2025-12-17 20:00:00+00:00,1.1,335.0,-10.7,91.0,896.0,0.0
53780,113.15,37.9,2025-12-17 19:00:00+00:00,0.4,337.0,-10.6,91.0,897.0,0.0
53780,113.15,37.9,2025-12-17 18:00:00+00:00,1.3,301.0,-10.2,91.0,897.0,0.0
53780,113.15,37.9,2025-12-17 17:00:00+00:00,0.0,9999.0,-9.7,91.0,897.0,0.0
53780,113.15,37.9,2025-12-17 16:00:00+00:00,0.4,318.0,-9.0,90.0,898.0,0.0
53780,113.15,37.9,2025-12-17 15:00:00+00:00,1.0,326.0,-8.3,88.0,899.0,0.0
53780,113.15,37.9,2025-12-17 14:00:00+00:00,0.7,305.0,-7.7,87.0,900.0,0.0
53780,113.15,37.9,2025-12-17 13:00:00+00:00,0.8,12.0,-6.5,83.0,900.0,0.0
53780,113.15,37.9,2025-12-17 12:00:00+00:00,1.0,360.0,-5.0,76.0,901.0,0.0
53780,113.15,37.9,2025-12-17 11:00:00+00:00,1.0,21.0,-3.5,69.0,901.0,0.0
53780,113.15,37.9,2025-12-17 10:00:00+00:00,0.4,291.0,-1.6,62.0,901.0,0.0
52986,103.867,35.367,2025-12-18 09:00:00+00:00,1.0,231.0,5.5,40.0,804.0,0.0
52986,103.867,35.367,2025-12-18 08:00:00+00:00,3.5,8.0,7.0,33.0,804.0,0.0
52986,103.867,35.367,2025-12-18 07:00:00+00:00,4.6,1.0,6.5,37.0,803.0,0.0
52986,103.867,35.367,2025-12-18 06:00:00+00:00,3.7,357.0,6.6,34.0,804.0,0.0
52986,103.867,35.367,2025-12-18 05:00:00+00:00,2.0,316.0,4.3,42.0,805.0,0.0
52986,103.867,35.367,2025-12-18 04:00:00+00:00,1.1,58.0,0.9,53.0,808.0,0.0
52986,103.867,35.367,2025-12-18 03:00:00+00:00,1.5,160.0,-2.0,65.0,809.0,0.0
52986,103.867,35.367,2025-12-18 02:00:00+00:00,1.2,154.0,-4.8,83.0,810.0,0.0
52986,103.867,35.367,2025-12-18 01:00:00+00:00,1.0,34.0,-11.2,93.0,810.0,0.0
52986,103.867,35.367,2025-12-18 00:00:00+00:00,1.2,129.0,-11.1,91.0,810.0,0.0
52986,103.867,35.367,2025-12-17 23:00:00+00:00,1.4,145.0,-11.0,95.0,810.0,0.0
52986,103.867,35.367,2025-12-17 22:00:00+00:00,1.4,153.0,-10.7,93.0,809.0,0.0
52986,103.867,35.367,2025-12-17 21:00:00+00:00,0.9,115.0,-10.8,93.0,809.0,0.0
52986,103.867,35.367,2025-12-17 20:00:00+00:00,0.0,9999.0,-10.4,92.0,810.0,0.0
52986,103.867,35.367,2025-12-17 19:00:00+00:00,1.3,154.0,-9.6,94.0,810.0,0.0
52986,103.867,35.367,2025-12-17 18:00:00+00:00,0.7,142.0,-9.3,93.0,810.0,0.0
52986,103.867,35.367,2025-12-17 17:00:00+00:00,0.5,301.0,-8.8,93.0,811.0,0.0
52986,103.867,35.367,2025-12-17 16:00:00+00:00,0.5,121.0,-8.0,93.0,811.0,0.0
52986,103.867,35.367,2025-12-17 15:00:00+00:00,1.0,155.0,-7.5,92.0,812.0,0.0
52986,103.867,35.367,2025-12-17 14:00:00+00:00,0.5,211.0,-6.2,88.0,812.0,0.0
52986,103.867,35.367,2025-12-17 13:00:00+00:00,0.8,132.0,-5.2,86.0,812.0,0.0
52986,103.867,35.367,2025-12-17 12:00:00+00:00,0.0,9999.0,-4.1,79.0,813.0,0.0
52986,103.867,35.367,2025-12-17 11:00:00+00:00,0.6,48.0,-2.9,76.0,812.0,0.0
52986,103.867,35.367,2025-12-17 10:00:00+00:00,0.9,150.0,1.4,53.0,812.0,0.0
57955,110.667,25.617,2025-12-18 09:00:00+00:00,0.9,253.0,19.7,47.0,991.0,0.0
57955,110.667,25.617,2025-12-18 08:00:00+00:00,0.9,242.0,20.5,42.0,991.0,0.0
57955,110.667,25.617,2025-12-18 07:00:00+00:00,2.5,233.0,20.4,41.0,992.0,0.0
57955,110.667,25.617,2025-12-18 06:00:00+00:00,1.6,183.0,18.9,43.0,993.0,0.0
57955,110.667,25.617,2025-12-18 05:00:00+00:00,2.2,51.0,17.7,45.0,994.0,0.0
57955,110.667,25.617,2025-12-18 04:00:00+00:00,2.9,68.0,16.2,48.0,996.0,0.0
57955,110.667,25.617,2025-12-18 03:00:00+00:00,2.5,73.0,14.7,56.0,997.0,0.0
57955,110.667,25.617,2025-12-18 02:00:00+00:00,1.9,51.0,12.7,66.0,998.0,0.0
57955,110.667,25.617,2025-12-18 01:00:00+00:00,1.5,129.0,11.1,73.0,998.0,0.0
57955,110.667,25.617,2025-12-18 00:00:00+00:00,0.0,9999.0,8.7,91.0,998.0,0.0
57955,110.667,25.617,2025-12-17 23:00:00+00:00,0.7,188.0,8.9,88.0,997.0,0.0
57955,110.667,25.617,2025-12-17 22:00:00+00:00,1.2,276.0,9.7,85.0,997.0,0.0
57955,110.667,25.617,2025-12-17 21:00:00+00:00,0.2,9999.0,9.0,88.0,997.0,0.0
57955,110.667,25.617,2025-12-17 20:00:00+00:00,1.4,129.0,9.3,88.0,997.0,0.0
57955,110.667,25.617,2025-12-17 19:00:00+00:00,0.8,219.0,9.9,86.0,997.0,0.0
57955,110.667,25.617,2025-12-17 18:00:00+00:00,1.5,228.0,10.1,84.0,998.0,0.0
57955,110.667,25.617,2025-12-17 17:00:00+00:00,0.0,9999.0,10.3,82.0,998.0,0.0
57955,110.667,25.617,2025-12-17 16:00:00+00:00,0.8,225.0,11.0,79.0,999.0,0.0
57955,110.667,25.617,2025-12-17 15:00:00+00:00,0.0,9999.0,11.8,74.0,999.0,0.0
57955,110.667,25.617,2025-12-17 14:00:00+00:00,1.7,59.0,13.4,65.0,999.0,0.0
57955,110.667,25.617,2025-12-17 13:00:00+00:00,2.5,42.0,14.2,62.0,999.0,0.0
57955,110.667,25.617,2025-12-17 12:00:00+00:00,3.4,17.0,14.4,64.0,999.0,0.0
57955,110.667,25.617,2025-12-17 11:00:00+00:00,2.9,34.0,14.9,59.0,998.0,0.0
57955,110.667,25.617,2025-12-17 10:00:00+00:00,3.8,20.0,15.5,55.0,998.0,0.0
53781,114.467,36.867,2025-12-18 09:00:00+00:00,1.6,6.0,4.5,78.0,1005.0,0.0
53781,114.467,36.867,2025-12-18 08:00:00+00:00,2.2,23.0,6.7,73.0,1005.0,0.0
53781,114.467,36.867,2025-12-18 07:00:00+00:00,2.5,346.0,7.2,68.0,1006.0,0.0
53781,114.467,36.867,2025-12-18 06:00:00+00:00,2.8,8.0,6.9,68.0,1006.0,0.0
53781,114.467,36.867,2025-12-18 05:00:00+00:00,3.2,349.0,6.0,68.0,1008.0,0.0
53781,114.467,36.867,2025-12-18 04:00:00+00:00,2.4,20.0,5.1,70.0,1009.0,0.0
53781,114.467,36.867,2025-12-18 03:00:00+00:00,2.2,293.0,3.0,79.0,1010.0,0.0
53781,114.467,36.867,2025-12-18 02:00:00+00:00,1.6,20.0,1.2,91.0,1011.0,0.0
53781,114.467,36.867,2025-12-18 01:00:00+00:00,0.7,326.0,-2.4,96.0,1011.0,0.0
53781,114.467,36.867,2025-12-18 00:00:00+00:00,0.8,3.0,-4.2,94.0,1011.0,0.0
53781,114.467,36.867,2025-12-17 23:00:00+00:00,0.9,343.0,-4.1,93.0,1011.0,0.0
53781,114.467,36.867,2025-12-17 22:00:00+00:00,0.8,346.0,-3.7,91.0,1012.0,0.0
53781,114.467,36.867,2025-12-17 21:00:00+00:00,1.6,191.0,-2.9,87.0,1012.0,0.0
53781,114.467,36.867,2025-12-17 20:00:00+00:00,1.9,115.0,-0.7,84.0,1012.0,0.0
53781,114.467,36.867,2025-12-17 19:00:00+00:00,2.1,135.0,0.0,78.0,1013.0,0.0
53781,114.467,36.867,2025-12-17 18:00:00+00:00,4.1,135.0,1.2,75.0,1014.0,0.0
53781,114.467,36.867,2025-12-17 17:00:00+00:00,2.6,138.0,2.0,72.0,1014.0,0.0
53781,114.467,36.867,2025-12-17 16:00:00+00:00,1.6,191.0,1.8,73.0,1015.0,0.0
53781,114.467,36.867,2025-12-17 15:00:00+00:00,2.5,186.0,2.6,69.0,1016.0,0.0
53781,114.467,36.867,2025-12-17 14:00:00+00:00,3.4,158.0,2.5,72.0,1017.0,0.0
53781,114.467,36.867,2025-12-17 13:00:00+00:00,2.8,180.0,-2.0,89.0,1018.0,0.0
53781,114.467,36.867,2025-12-17 12:00:00+00:00,1.1,129.0,-1.5,80.0,1018.0,0.0
53781,114.467,36.867,2025-12-17 11:00:00+00:00,0.9,129.0,0.3,72.0,1018.0,0.0
53781,114.467,36.867,2025-12-17 10:00:00+00:00,0.0,9999.0,2.7,59.0,1018.0,0.0
53782,113.617,37.933,2025-12-18 09:00:00+00:00,2.9,70.0,3.5,57.0,922.0,0.0
53782,113.617,37.933,2025-12-18 08:00:00+00:00,4.9,63.0,8.2,40.0,921.0,0.0
53782,113.617,37.933,2025-12-18 07:00:00+00:00,1.7,202.0,11.6,31.0,921.0,0.0
53782,113.617,37.933,2025-12-18 06:00:00+00:00,1.1,187.0,10.7,32.0,922.0,0.0
53782,113.617,37.933,2025-12-18 05:00:00+00:00,1.6,202.0,9.0,36.0,923.0,0.0
53782,113.617,37.933,2025-12-18 04:00:00+00:00,2.2,122.0,6.8,42.0,925.0,0.0
53782,113.617,37.933,2025-12-18 03:00:00+00:00,3.0,127.0,4.7,49.0,926.0,0.0
53782,113.617,37.933,2025-12-18 02:00:00+00:00,1.4,183.0,1.8,60.0,927.0,0.0
53782,113.617,37.933,2025-12-18 01:00:00+00:00,1.2,304.0,-2.7,79.0,928.0,0.0
53782,113.617,37.933,2025-12-18 00:00:00+00:00,0.8,354.0,-4.9,83.0,928.0,0.0
53782,113.617,37.933,2025-12-17 23:00:00+00:00,1.1,28.0,-4.8,80.0,928.0,0.0
53782,113.617,37.933,2025-12-17 22:00:00+00:00,0.5,303.0,-5.4,84.0,928.0,0.0
53782,113.617,37.933,2025-12-17 21:00:00+00:00,0.9,43.0,-4.8,80.0,929.0,0.0
53782,113.617,37.933,2025-12-17 20:00:00+00:00,1.6,350.0,-4.2,79.0,929.0,0.0
53782,113.617,37.933,2025-12-17 19:00:00+00:00,1.2,293.0,-3.6,76.0,930.0,0.0
53782,113.617,37.933,2025-12-17 18:00:00+00:00,1.2,302.0,-3.5,74.0,930.0,0.0
53782,113.617,37.933,2025-12-17 17:00:00+00:00,1.3,31.0,-3.2,72.0,931.0,0.0
53782,113.617,37.933,2025-12-17 16:00:00+00:00,0.8,313.0,-2.0,66.0,932.0,0.0
53782,113.617,37.933,2025-12-17 15:00:00+00:00,1.8,241.0,-1.1,60.0,933.0,0.0
53782,113.617,37.933,2025-12-17 14:00:00+00:00,0.9,355.0,-1.1,57.0,933.0,0.0
53782,113.617,37.933,2025-12-17 13:00:00+00:00,1.1,309.0,-0.4,57.0,934.0,0.0
53782,113.617,37.933,2025-12-17 12:00:00+00:00,1.4,52.0,1.3,48.0,934.0,0.0
53782,113.617,37.933,2025-12-17 11:00:00+00:00,0.6,322.0,3.3,40.0,934.0,0.0
53782,113.617,37.933,2025-12-17 10:00:00+00:00,3.9,299.0,4.2,38.0,934.0,0.0
52993,105.067,35.683,2025-12-18 09:00:00+00:00,2.9,168.0,6.9,47.0,819.0,0.0
52993,105.067,35.683,2025-12-18 08:00:00+00:00,3.1,163.0,7.7,44.0,820.0,0.0
52993,105.067,35.683,2025-12-18 07:00:00+00:00,4.6,173.0,9.0,39.0,820.0,0.0
52993,105.067,35.683,2025-12-18 06:00:00+00:00,6.0,167.0,7.4,44.0,820.0,0.0
52993,105.067,35.683,2025-12-18 05:00:00+00:00,4.8,183.0,6.6,46.0,821.0,0.0
52993,105.067,35.683,2025-12-18 04:00:00+00:00,5.8,171.0,5.1,55.0,823.0,0.0
52993,105.067,35.683,2025-12-18 03:00:00+00:00,5.4,169.0,3.7,66.0,824.0,0.0
52993,105.067,35.683,2025-12-18 02:00:00+00:00,5.0,173.0,1.9,75.0,825.0,0.0
52993,105.067,35.683,2025-12-18 01:00:00+00:00,3.1,175.0,0.3,83.0,825.0,0.0
52993,105.067,35.683,2025-12-18 00:00:00+00:00,1.9,160.0,0.3,84.0,825.0,0.0
52993,105.067,35.683,2025-12-17 23:00:00+00:00,1.6,173.0,-0.5,88.0,825.0,0.0
52993,105.067,35.683,2025-12-17 22:00:00+00:00,1.5,185.0,-1.2,89.0,825.0,0.0
52993,105.067,35.683,2025-12-17 21:00:00+00:00,1.7,165.0,-2.0,93.0,824.0,0.0
52993,105.067,35.683,2025-12-17 20:00:00+00:00,0.1,9999.0,-5.8,83.0,825.0,0.0
52993,105.067,35.683,2025-12-17 19:00:00+00:00,0.3,165.0,-5.7,82.0,825.0,0.0
52993,105.067,35.683,2025-12-17 18:00:00+00:00,0.8,187.0,-5.2,81.0,825.0,0.0
52993,105.067,35.683,2025-12-17 17:00:00+00:00,0.4,13.0,-4.7,79.0,825.0,0.0
52993,105.067,35.683,2025-12-17 16:00:00+00:00,0.9,186.0,-3.6,75.0,826.0,0.0
52993,105.067,35.683,2025-12-17 15:00:00+00:00,0.0,9999.0,-2.2,69.0,827.0,0.0
52993,105.067,35.683,2025-12-17 14:00:00+00:00,0.8,178.0,-0.4,60.0,827.0,0.0
52993,105.067,35.683,2025-12-17 13:00:00+00:00,0.7,349.0,-0.5,59.0,827.0,0.0
52993,105.067,35.683,2025-12-17 12:00:00+00:00,1.1,189.0,0.9,53.0,828.0,0.0
52993,105.067,35.683,2025-12-17 11:00:00+00:00,2.5,174.0,3.1,45.0,827.0,0.0
52993,105.067,35.683,2025-12-17 10:00:00+00:00,1.8,176.0,5.2,38.0,827.0,0.0
57956,110.317,25.417,2025-12-18 09:00:00+00:00,1.0,34.0,19.1,52.0,995.0,0.0
57956,110.317,25.417,2025-12-18 08:00:00+00:00,1.8,169.0,19.8,46.0,995.0,0.0
57956,110.317,25.417,2025-12-18 07:00:00+00:00,2.0,135.0,20.1,45.0,996.0,0.0
57956,110.317,25.417,2025-12-18 06:00:00+00:00,2.2,332.0,19.6,45.0,997.0,0.0
57956,110.317,25.417,2025-12-18 05:00:00+00:00,2.2,248.0,19.1,44.0,998.0,0.0
57956,110.317,25.417,2025-12-18 04:00:00+00:00,1.6,124.0,17.8,47.0,1000.0,0.0
57956,110.317,25.417,2025-12-18 03:00:00+00:00,4.6,20.0,16.0,46.0,1001.0,0.0
57956,110.317,25.417,2025-12-18 02:00:00+00:00,3.9,56.0,14.3,56.0,1001.0,0.0
57956,110.317,25.417,2025-12-18 01:00:00+00:00,2.4,45.0,12.0,71.0,1001.0,0.0
57956,110.317,25.417,2025-12-18 00:00:00+00:00,1.7,42.0,9.7,79.0,1001.0,0.0
57956,110.317,25.417,2025-12-17 23:00:00+00:00,2.6,62.0,9.7,82.0,1001.0,0.0
57956,110.317,25.417,2025-12-17 22:00:00+00:00,2.4,56.0,10.2,81.0,1000.0,0.0
57956,110.317,25.417,2025-12-17 21:00:00+00:00,1.9,70.0,10.6,79.0,1000.0,0.0
57956,110.317,25.417,2025-12-17 20:00:00+00:00,0.8,315.0,11.3,77.0,1000.0,0.0
57956,110.317,25.417,2025-12-17 19:00:00+00:00,3.8,31.0,12.4,71.0,1000.0,0.0
57956,110.317,25.417,2025-12-17 18:00:00+00:00,4.8,62.0,13.0,71.0,1001.0,0.0
57956,110.317,25.417,2025-12-17 17:00:00+00:00,2.1,68.0,13.1,71.0,1002.0,0.0
57956,110.317,25.417,2025-12-17 16:00:00+00:00,3.5,68.0,13.0,72.0,1002.0,0.0
57956,110.317,25.417,2025-12-17 15:00:00+00:00,2.9,56.0,13.4,69.0,1002.0,0.0
57956,110.317,25.417,2025-12-17 14:00:00+00:00,4.1,70.0,14.0,66.0,1003.0,0.0
57956,110.317,25.417,2025-12-17 13:00:00+00:00,5.4,53.0,14.0,66.0,1002.0,0.0
57956,110.317,25.417,2025-12-17 12:00:00+00:00,5.3,48.0,14.5,63.0,1002.0,0.0
57956,110.317,25.417,2025-12-17 11:00:00+00:00,7.6,20.0,14.9,61.0,1001.0,0.0
57956,110.317,25.417,2025-12-17 10:00:00+00:00,5.8,31.0,15.6,59.0,1001.0,0.0
57957,110.3,25.317,2025-12-18 09:00:00+00:00,0.9,235.0,19.9,46.0,998.0,0.0
57957,110.3,25.317,2025-12-18 08:00:00+00:00,1.3,162.0,20.3,44.0,998.0,0.0
57957,110.3,25.317,2025-12-18 07:00:00+00:00,2.2,167.0,21.3,41.0,999.0,0.0
57957,110.3,25.317,2025-12-18 06:00:00+00:00,2.4,164.0,20.4,40.0,1000.0,0.0
57957,110.3,25.317,2025-12-18 05:00:00+00:00,2.1,147.0,19.4,42.0,1001.0,0.0
57957,110.3,25.317,2025-12-18 04:00:00+00:00,2.0,204.0,18.2,42.0,1003.0,0.0
57957,110.3,25.317,2025-12-18 03:00:00+00:00,2.6,3.0,16.7,46.0,1004.0,0.0
57957,110.3,25.317,2025-12-18 02:00:00+00:00,2.4,26.0,15.2,50.0,1004.0,0.0
57957,110.3,25.317,2025-12-18 01:00:00+00:00,2.7,351.0,13.6,56.0,1004.0,0.0
57957,110.3,25.317,2025-12-18 00:00:00+00:00,2.5,34.0,12.3,61.0,1004.0,0.0
57957,110.3,25.317,2025-12-17 23:00:00+00:00,1.1,20.0,11.8,65.0,1003.0,0.0
57957,110.3,25.317,2025-12-17 22:00:00+00:00,1.0,28.0,12.3,66.0,1003.0,0.0
57957,110.3,25.317,2025-12-17 21:00:00+00:00,3.0,99.0,13.0,64.0,1003.0,0.0
57957,110.3,25.317,2025-12-17 20:00:00+00:00,3.2,31.0,13.5,62.0,1003.0,0.0
